product_name,user_rating,product_review
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,Let me say that the way this shampoo is packaged is what first caught my attention and when I opened it the scent took my breath away and the it’s effectiveness after use it what tea told me that I got the value for my money
L'Oreal Paris Extraordinary Clay Shampoo,4 / 5,"Good shampoo for oily headed guys and gals. Effective at cleaning oily hair without being harsh and leaving it stripped and ""squeaky"" feeling. My hair feels soft, hydrated, and smelling fresh while delaying the build up of oil."
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,"Love this shampoo/conditioner. Smells amazing. Really helps with oily scalp! I found my hair didn’t look as oily, the day after I washed my hair! It is a bit pricey, but well worth it!"
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,"Tolles Shampoo, duftet sehr schön, reinigt die Haare wunderbar uns sie fetten tatsächlich nicht so schnell nach. Einfach nur top! Ich würde dieses Shampoo jedem empfehlen der unkomplizierte Haare hat und nach einem Shampoo ohne Schnick-Schnack sucht."
L'Oreal Paris Extraordinary Clay Shampoo,4 / 5,Shampoo ruikt erg lekker en heb het idee dat hij mijn haren goed verzorgt. Frisse verpakking die doet denken aan de spa vanwege de kleur. Past goed bij klei. Niet te duur in de aanbieding.
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,"Ein sehr gutes Shampoo für ""Mischhaar"" bzw. trockene Spitzen und einen fettigen Ansatz. Es pflegt die Kopfhaut und nimmt überschüssiges Fett auf. Gleichzeitig pflegt es die Spitzen und Längen und man hat hinterher ein so schönes sauberes und gepflegtes Haargefühl. Sehr empfehlenswert"
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,"The L'Oreal Paris extraordinary clay shampoo is an amazing product, it's very effective keeping the hair smooth and clean. It's got a great scent, the product is neatly packaged and it's good value for money. It's very smooth on the hair"
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,This has really helped my hair with dryness. My bottoms get really dry but near my roots used to get really oily. It has helped to even them out and now it’s sort. I also like the way it smells.
L'Oreal Paris Extraordinary Clay Shampoo,4 / 5,Het ruikt erg lekker en voor de prijs hoef je het niet te laten. Het doet zijn werk en je haar word er superzacht van. De verpakking is prima geen op of aanmerkingen gewoon een lekker shampootje
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,"As someone with oily hair, this shampoo does the job of making your hair feel super clean after and removing all the buildup from the scalp. The scent is nice and not over powerful."
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,"Clay shampoo es una excelente opción cuando del cuidado de la piel se trata , excelente textura , fragancia, y acondicionamiento , muy útil para el uso diaria"
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,So I have not brought it or used it before I don’t know if I should because I’m not really sure what type of hair is suits but if anyone has let me know if it’s good ￼
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,"The L'Oréal Paris Elvive Extraordinary Clay Rebalancing Shampoo is highly praised for its unique formulation aimed at addressing oily roots and dry ends. Infused with three refined clays, this shampoo effectively cleanses the scalp by absorbing excess oil and impurities while providing hydration to the hair lengths. Users love how it leaves their hair feeling fresh, light, and balanced without stripping away natural moisture. The shampoo lathers well and has a pleasant, clean fragrance, adding to the enjoyable washing experience. Many users report that their hair remains oil-free for longer periods, reducing the need for frequent washes. However, those with very dry or coarse hair might find it slightly less hydrating. Overall, the L'Oréal Paris Elvive Extraordinary Clay Rebalancing Shampoo is an excellent choice for individuals seeking to manage oily roots and dry ends, delivering a clean and balanced feel to the hair."
L'Oreal Paris Extraordinary Clay Shampoo,4 / 5,Super Shampoo mit tollen Duft. Reinigt gut die Kopfhaut. Dadurch muss ich weniger die Haare waschen bzw dadurch fetten die Haare nicht mehr so schnell.
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,Ideal para pelo graso porque limpia en profundidad el cuerpo cabelludo. No me resecó para nada y la sensación de pelo limpio me encantó. Es un producto asequible y trae buena cantidad. Me gustó mucho.
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,"Lovely scent clay is perfect not to thin or to thick. Really made my hair so much softer, you get a good amount for your money as well it lasted me about 2 weeks."
L'Oreal Paris Extraordinary Clay Shampoo,4 / 5,"Es un champú con una textura densa que siempre la han usado en casa los más jóvenes, con fragancia que no molesta, ya no la compro puesto que no la encuentro por ninguna parte."
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,"Great shampoo for leaving your hair feeling deeply clean. It has a very refreshing scent, the texture is slightly thicker than other shampoos however it does exactly what it states to do!"
L'Oreal Paris Extraordinary Clay Shampoo,4 / 5,It feels so good and it makes my hair clean and soft. I totally love the scent which is sooo good! It comes in a cute packaging and al. I would totally recommend getting it.
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,"Cleaned my hair super fast! Scent was so nice, the packaging was very easy to open and it was genuinely worth the money I spent on it. Extremely recommend this product!"
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,"Effectiveness:* 8/10 (Effectively cleanses and purifies the hair and scalp, but may not be as effective for severe dandruff or scalp issues) *Scent:* 9/10 (Pleasant, subtle, and clean scent that's not overpowering) *Packaging:* 8/10 (Standard shampoo bottle with a flip-top cap, easy to use and dispense product) *Value for money:* 7/10 (Reasonably priced, but may not be the most affordable option) *Hair texture:* Suitable for all hair types, especially those with oily roots and dry ends (Adds moisture and nourishment while controlling oil and impurities) Overall, the L'Oréal Elvive Clay Shampoo is a good choice for those seeking a gentle, effective, and pleasant-smelling cleanser for everyday use. However, those with severe scalp issues or very dry hair may need a more specialized product."
L'Oreal Paris Extraordinary Clay Shampoo,4 / 5,This shampoo is great! Always leaves my hair feeling very shiny and soft as well as clean and does not become oily quickly. Cute packaging as well
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,The event it very strong leaves my hair smelling good all day. Helps with oily scalp and cleanses very well. The colour is very pretty the bottle and product
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,"Was very good when my roots were oily and ends dry.really worked back then.good price for effective product, highly recommended. L’Oréal is great brand"
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,"Love this, my daughters hair was getting oily really quickly this shampoo and matching conditioner has been a revelation perfectly cleans root whilst keeping ends hydrated"
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,Dieses Shampoo benutze ich bereits seit geraumer Zeit und ich bin sehr zufrieden. Meine Haare sind fein und fetten schnell. Daher ist dieses Shampoo ideal. Es reinigt die fettige Kopfhaut und schont die trockenen Längen. Ich bin mit den Ergebnissen sehr zufrieden und kaufe das Produkt daher regelmäßig.
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,Is the best shampoo for greasy scalp/ hair. It is the only product that works for me. It leaves my hair snd scalp so clean with no build up. It is the only shampoo I will use.
L'Oreal Paris Extraordinary Clay Shampoo,4 / 5,I bought it for my oily hair. It is good but not as much effective. It made my hair little dry. The fragnance is nice thats a plus point. It has nice packaging
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,"Packaging is nice, great for all types of hair, but my curls do very well with this brand. It smells amazing & don't leave an oily feeling on your hair! I would highly recommend, usually there are coupons as well for this brand at your local family dollar, dollar general, stop & shop, Walgreens."
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,Shampoing efficace pour le cuir chevelu gras mais sans assécher trop non plus. Il nettoie bien les cheveux et je sentais mes cheveux plus légers après l’avoir utilisé.
L'Oreal Paris Extraordinary Clay Shampoo,4 / 5,Great shampoo for greasy hair. Helps to keep hair smooth and sleek. Doesn’t have a particularly memorable scent to it. Good packaging for keeping in the shower or side of the bath as it stands up.
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,This product is my all time favourite it really makes my hair feel and look clean. Smells great too the smell of the shampoo stays in my hair until my next hair wash day
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,Te da mucho buena limpieza a tu cuero cabelludo con una textura fascinante tiene buenos ingredientes su aroma me encanta.... Efectividad 100%
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,"Éste champú deja mi pelo completamente hidratado, mi pelo queda limpio durante días ,su olor y aroma me encanta ya que queda impregnado en mi cabello"
L'Oreal Paris Extraordinary Clay Shampoo,4 / 5,"Hair texture becomes softer with regular use, also controls oil, the packaging is good too no leakage and dripping. The scent is so soothing and mild."
L'Oreal Paris Extraordinary Clay Shampoo,4 / 5,really great for oily scalp left my hair super glossy and soft excellent smell works great with conditioner as a combo superb product to use must try
L'Oreal Paris Extraordinary Clay Shampoo,4 / 5,"Haar fühlt sich nachdem waschen richtig frisch und es hat einen schönen Duft. Kopfhaut danach sehr angenehm, Haare sehen nicht porös aus.. Haar fällt sehr schön gibt ein schönes Volumen. Fettet nicht so schnell kann mann gerne weiter empfehlen."
L'Oreal Paris Extraordinary Clay Shampoo,5 / 5,Great for all hair types! Have oily hair and this did not make my hair oilier. I like the smell and the price of this shampoo and loreal never disappoints.
L'Oreal Paris Extraordinary Clay Shampoo,4 / 5,"As someone who struggles with oily roots and dry ends, I've been on the hunt for the perfect shampoo to balance my hair. Enter the L'Oreal Paris Extraordinary Clay Shampoo, and let me tell you, it's been a game-changer! 💧✨ What makes this shampoo stand out is its unique formula, enriched with the power of clay. This innovative blend helps to purify my scalp, absorbing excess oil and impurities without stripping away essential moisture from my ends. The result? Hair that feels clean, fresh, and perfectly balanced from root to tip. 🌿💦 One of the things I love most about this shampoo is its lightweight texture. It lathers up beautifully, effortlessly removing buildup and leaving my hair feeling revitalized without any heavy residue. Plus, it has a refreshing scent that lingers long after I've rinsed it out, giving me that salon-fresh feeling every time I wash my hair. 🚿🌸 Since using the L'Oreal Paris Extraordinary Clay Shampoo, I've noticed a significant improvement in the overall health of my hair. My roots stay oil-free for longer, and my ends feel softer and more hydrated than ever before. It's become an essential part of my hair care routine, helping me achieve that perfect balance I've been searching for."
No. 4 Bond Maintenance™ Shampoo,5 / 5,"This shampoo makes my hair soft and healthy after each use. It has a clean sent that is not overbearing. Packing is easy to use with a clean look. The price is expensive, but worth the extra cost for healthy hair."
No. 4 Bond Maintenance™ Shampoo,5 / 5,"I have been using this for months now. I really enjoy this shampoo, my hair was very dry and brittle from bleaching it and this has helped tremendously with getting my hair healthy again. On the pricier side but worth it."
No. 4 Bond Maintenance™ Shampoo,5 / 5,"Hi. OLAPLEX was a great gift for me. I have long hair and this shampoo does the job perfectly. The shampoo does not have a strong odor and foams very easily. To my great surprise, my long hair requires very little shampoo and my hair is clean. The packaging of the shampoo is simple and convenient."
No. 4 Bond Maintenance™ Shampoo,5 / 5,"Olaplex No.4 Bond Maintenance Shampoo is a must-have for those seeking healthy, shiny hair. Its effectiveness in repairing and strengthening damaged hair is unmatched, leaving it smooth and manageable. The subtle, pleasant scent adds a touch of luxury to your shower routine. The sleek packaging is not only stylish but also practical with its easy-to-use flip-top cap. The texture is rich and lathers well, ensuring a thorough cleanse. At 250ml, it offers great value for money, making it an investment in your hair’s health."
No. 4 Bond Maintenance™ Shampoo,3 / 5,"I’ve got some pros and cons, because I haven’t been convinced Olaplex is worth the price yet. Pros- A little goes a longggg way. I’ve been guilty of thinking I need more than I do and end up with all the suds. Definitely seems concentrated. Cons- My hair always feels so heavy after I use it. Like I need a good cleanse."
No. 4 Bond Maintenance™ Shampoo,5 / 5,Very soft great for frizzy hair very moisturizing strengthens hair bought at Sephora looks like something at a hotel super strong material for this container smells minty.
No. 4 Bond Maintenance™ Shampoo,5 / 5,"Los productos de Olaplex tienen mucho prestigio y no es por gusto, ayudan mucho a mantener un cabello sano y a que crezca fuerte. Lo ideal es usar la línea entera de productos para que sea más efectivo"
No. 4 Bond Maintenance™ Shampoo,5 / 5,"I've been using the Olaplex No. 4 Bond Maintenance Shampoo as part of my hair recovery journey. I have very non porous hair that was dull and weak, but thanks to this No 4 shampoo and it's recommended conditioner my hair has renewed it's shine and feels more nourished. I've definitely seen less breakage than usual. This shampoo is lasting me much longer than usual as well because it suds up so much. I'm only using about 1/3rd of my usual amount of shampoo and it's plenty enough. Love it, will be a staple for me."
No. 4 Bond Maintenance™ Shampoo,5 / 5,"We’ve all heard the good and bad of olaplex, but I do believe it’s all about hair type and luckily I had a really good experience using this product!! I have stray fly always and frizz and really wanted a shampoo that not only cleanser my oily scalp but also tamed my hair a bit in process. This did exactly that! Which makes this an absolute WIN in my book!!!"
No. 4 Bond Maintenance™ Shampoo,5 / 5,"I received Olaplex Bond Maintenance No.4 Shampoo gifted by Olaplex from Skeeper in exchange for an honest review, and I just had to share my thoughts with you. I have long, straight hair that tends to get frizzy because of dryness and an oily scalp. So, taking care of my hair is one of my favorite routines. I had heard many good things about Olaplex and was excited to try it. I loved it! When I rinsed the shampoo, my hair felt so smooth and soft. It added a beautiful shine to my hair and reduced the frizz significantly. My hair looked and felt much healthier, and it smelled amazing, too! It's a bit pricey, but I think it's worth the money, especially for my long, thick hair. I'm a big fan of Olaplex shampoo and will add it to my hair care collection."
No. 4 Bond Maintenance™ Shampoo,5 / 5,"El mejor champú Si tienes el tratamiento de Olaplex hecho este es tu champú. Me mantiene el pelo limpio con brillo y sin grasa. Tranquilamente 4 días sin lavarme el pelo y sin apariencia de suciedad. Cunde lo que cuesta porque yo solo compro dos champús al año, con poca cantidad llegas a todo el cuero cabelludo"
No. 4 Bond Maintenance™ Shampoo,4 / 5,"Shampoing qui nettoie en profondeur les cheveux et le cuir chevelu, texture plutôt épaisse, à laisser poser 5min avant de rincer, l'odeur est discrète et agréable, les ingrédients ont l'air correct je ne me suis pas trop penchée sur la composition, les cheveux ressortent propre sur ça il est efficace. Faire quand même un bon soin hydratant juste après."
No. 4 Bond Maintenance™ Shampoo,4 / 5,I wants to loved this but didn’t find a good benefit towards my hair- product was thick lathered nicely but ultimately seemed to dry my hair out much more than other products. I didn’t find the results to make me happy or something I’ll be purchasing often
No. 4 Bond Maintenance™ Shampoo,5 / 5,doesn’t leave any product stuck on my hair and makes my hair so soft! it has really helped my hair since I dye it occasionally and is the best shampoo and conditioner that I have found
No. 4 Bond Maintenance™ Shampoo,5 / 5,"This shampoo may seem pricey, but you honestly get way more out of it than typical shampoo. My hair is just above hip length, and I only use a quarter sized amount because it lathers up so well! My hair only has a small section that’s been bleached so it’s not super damaged, but I do think it really helps smooth the bleached parts whenever it’s starting to look a little dry and frazzled! I use this shampoo every other wash and use a clarifying shampoo in between. If you have flawless hair this shampoo isn’t going to do anything for you, but it’s great if you have any damage! I also really like the scent of this product. It’s light and smells clean. The packaging is nice and simple and the texture of the shampoo is creamy smooth."
No. 4 Bond Maintenance™ Shampoo,5 / 5,"I buy like a pro with large bottles as I work with it and my blonde hair! It really works well and restores bleached hair. soft with a pleasant smell and you only need a little of it to thoroughly wash your hair, economical to use but very effective for restoring and strengthening hair! For anyone with porous, damaged or blonde hair, I recommend it! its price is worth it"
No. 4 Bond Maintenance™ Shampoo,5 / 5,"Olaplex No. 4 shampoo is designed to restore, strengthen and moisturize hair, especially damaged or chemically treated hair. It helps restore hair health by restoring broken bonds and reducing frizz. The shampoo is known for its ability to improve hair texture, shine and manageability, and also provides gentle cleansing. Its formula is sulfate-free, paraben-free and vegan-friendly, making it suitable for a wide range of hair types. The result of manageable hair is noticeable after the first use."
No. 4 Bond Maintenance™ Shampoo,5 / 5,"OLAPLEX No 4 Bond Maintenance 100ml shampoo is an excellent choice for colored and bleached hair. It effectively cleanses the roots without drying out the length and is economical to use. A major plus is its good lather, making the hair care process more enjoyable. I recommend it for those seeking quality hair care after coloring and bleaching. The packaging is convenient and sturdy, yet easy to squeeze for product dosing. The cost corresponds to its quality, as this volume lasts for several months when using the shampoo 3-4 times a week. The scent is pleasant and not overpowering, creating an enjoyable experience without overwhelming other smells. Shampoo boasts a luxurious texture that glides smoothly onto the hair, providing a rich lather for a thorough cleanse. Despite its rich consistency, it rinses off easily, leaving the hair feeling refreshed and revitalized."
No. 4 Bond Maintenance™ Shampoo,5 / 5,"As someone who has struggled with dry, damaged hair for years, discovering Olaplex No.4 Shampoo has been nothing short of a game-changer. From the first wash, I could feel the difference in my hair texture, and after consistent use, the results have been truly remarkable. First and foremost, let's talk about the formula. Olaplex's patented Bond Building technology sets it apart from any other shampoo on the market. This revolutionary formula not only cleanses the hair but also repairs and strengthens each strand from within. My hair feels noticeably healthier, smoother, and more resilient after just a few uses. Another standout feature is its ability to protect color-treated hair. As someone who regularly dyes their hair, finding a shampoo that preserves color while simultaneously nourishing and repairing is like hitting the jackpot. With Olaplex No.4, my color looks vibrant and lasts longer than ever before. Furthermore, the shampoo lathers beautifully, providing a luxurious and indulgent shower experience. Despite its powerful reparative properties, it doesn't weigh my hair down or leave any residue. Instead, it leaves my locks feeling clean, soft, and incredibly manageable. I also appreciate that it's free from sulfates, parabens, and other harsh chemicals, making it suitable for all hair types, including those with sensitive scalps. Knowing that I'm using a product that prioritizes the health and integrity of my hair gives me peace of mind. In terms of scent, Olaplex No.4 has a subtle and pleasant fragrance that lingers throughout the day without being overpowering. It's the perfect balance of freshness and sophistication. In conclusion, Olaplex No.4 Shampoo has exceeded all my expectations and has become an essential part of my hair care routine. If you're looking to revive and rejuvenate your hair, look no further than this transformative shampoo. Trust me, your hair will thank you!"
No. 4 Bond Maintenance™ Shampoo,1 / 5,"I have thick, straight hair and this really irritated my scalp. When I finally realized what was causing the problem I stopped using it. This was a waste of money."
No. 4 Bond Maintenance™ Shampoo,5 / 5,"Love it so good makes my hair so soft and lovely, scent isn’t bad and texture is nice, leaves my damaged hair AMAGZIN I recommend it so much to everyone with bad hair"
No. 4 Bond Maintenance™ Shampoo,5 / 5,This shampoo plus the No.5 conditioner are a staple in my hair routine. My hair has become much healthier and stronger after using them. I would recommend to anyone with dry and fine hair.
No. 4 Bond Maintenance™ Shampoo,5 / 5,"Olaplex No. 4 shampoo rocks! It cleans well, makes my hair super soft! Totally recommend! Smell is clean and not super strong. Pricey, but totally worth it!"
No. 4 Bond Maintenance™ Shampoo,2 / 5,I don't really like the shampoo. effectively washes hair. The smell is pleasant and not intrusive. The texture is very dense and difficult to apply to the hair roots. the packaging is convenient. I don’t like the quality of my hair after use - it becomes very hard and doesn’t feel natural to the touch. the price is average.
No. 4 Bond Maintenance™ Shampoo,5 / 5,It claims to repair strengthen and nourish all hair types. Lower part of my hair is bleached and dyed so it’s very dry. This shampoo made my hair feel very smooth afterwards when I first tried it. I’m so excited to use it in the long run and see the results!
No. 4 Bond Maintenance™ Shampoo,5 / 5,"I was gifted this by Olaplex in exchange for an honest review. I have long, wavy hair and it has recently started to become dry. It’s slightly damaged from coloring, as well. I received this, and after the first wash my hair felt lighter and more smooth. Instantly it made my hair feel revitalized! I’ve used it a handful of times since receiving this, and there is a noticeable difference in my hair’s quality. My husband even noticed, saying it looks more healthy. I have the conditioner as well, and though they are a bit pricey, you are getting salon quality product with these. And it smells amazing! Highly recommend!"
No. 4 Bond Maintenance™ Shampoo,1 / 5,"The shampoo smells nice and creates a thick rich lather. But unfortunately for me it caused my scalp to become flaky and feel itchy. I clarify regularly so it was not product build up, I have never experienced anything like this with a hair product before. So I would try a sample before investing into this shampoo and do a little research."
No. 4 Bond Maintenance™ Shampoo,5 / 5,"This is exactly how a luxury shampoo should be! It creates a luxuriously rich and foamy lather, accompanied by a refreshing and pleasant scent. After using it, my hair feels incredibly silky, and I can’t resist running my fingers through it. The scent is delightfully light, which I appreciate. One of the best features is that it’s sulfate-free, which is perfect for my bright red hair as it doesn’t strip away the color. I’ve also noticed a significant improvement in my hair’s overall condition. It effectively eliminates frizz and dryness, leaving my hair looking and feeling fabulous. It’s a top-notch shampoo!"
No. 4 Bond Maintenance™ Shampoo,5 / 5,"Adoro questo shampo perchè i tuoi capelli diventano molto lisci e luminosi..adatto a capelli grassi e con forfora...pulisce in profondità,già dopo 1 settimana si vede il risultato..."
No. 4 Bond Maintenance™ Shampoo,5 / 5,"ABSOLUTELY love the shampoo and conditioner! It’s a must for color treated hair. Very moisturizing, and safe. It smells great. My hair usually gets greasy after a day but I literally can go to 2-3 days without washing my hair and not feel greasy nor have to use a dry shampoo or conditioner. Super cute packaging too"
No. 4 Bond Maintenance™ Shampoo,3 / 5,"I feel like this product does not clean at all. I also think it is too thick and leaves my hair greasy, not clean at all. I do think it strengthen my hair a little bit, but I also want my shampoos to clean my hair. I also think it is too expensive for what it does."
No. 4 Bond Maintenance™ Shampoo,5 / 5,"Really enjoyed using olaplex shampoo. I felt it made my hair softer, easier to brush through and stronger due to the bonding technology they use."
No. 4 Bond Maintenance™ Shampoo,5 / 5,"I happen to try out at a hotel, I loved it so much I purchased the full size one. Definitely worth the cost, I feel my hair is healthier looking and has strengthened it as well from the damage of coloring it."
No. 4 Bond Maintenance™ Shampoo,5 / 5,Wow this shampoo is by far my favorite! It’s like liquid gold! It leaves my hair so cleaner and scalp shiny. It is more expensive at $30 8.5oz but works! Most shampoos I need to wash every day or other. I can shampoo every 3 days. By far my favorite!!!
No. 4 Bond Maintenance™ Shampoo,5 / 5,This shampoo really works well clean my hairs without drying. After washing my hairs with this shampoo my hairs feels becomes so shiny and healthier. I love their conditioner as well. Love it
No. 4 Bond Maintenance™ Shampoo,5 / 5,To my surprise Olaplex Nº.4 is probably the best shampoos I've ever tried. I use it daily and it leaves my hair feeling soft and silky. It's worth the price.
No. 4 Bond Maintenance™ Shampoo,5 / 5,"Olaplex shampoo has been a game-changer for my hair. It's the first shampoo that has truly worked wonders. Despite the higher price, it's worth every penny. I can now go several days between washes, allowing my hair to maintain its natural oils and moisture. Olaplex has repaired and strengthened my hair, making it healthier and more manageable. It's an essential part of my routine and I highly recommend it to anyone facing similar hair concerns."
No. 4 Bond Maintenance™ Shampoo,4 / 5,It took me a while to finish this product because you only nees a lil bit at the time. The product has good smell and good lather. Cleans well. Will not repurchase due to lawsuit. I don't want my hair to fall out because if it.
No. 4 Bond Maintenance™ Shampoo,4 / 5,"This shampoo and conditioner is okay, I purchased it from the salon awhile back. I've seen lots of people talk about this shampoo and some say good things and some negative, but it's all on how it's used.. its not meant to be used as an every day shampoo. But everyone's hair type is different and some people could probably get away with using it every day or at every hair washing day, and for some it might be to harsh it all just depends. For me personally I've never experienced any negative things about this shampoo. The only thing is that it doesn't lather very much and I've tried massaging it in my palms first before massaging it onto my scalp and hair. If you use it correctly and what's it meant for it can be a great product to have. The conditioner is like any other, nothing spectacular and keeps my ends moisturized enough"
No. 4 Bond Maintenance™ Shampoo,5 / 5,I have the purple shampoo of this one but i can’t find that on here. this leaves my hair feeling so smooth and clean. I love this and will definitely be repurchasing
No. 4 Bond Maintenance™ Shampoo,4 / 5,"I have been using this shampoo for about a year now. I love how good it lathers and yes, it is pricey, but a little goes a long way. I will say that I have NOT seen any results in the strength or repair of my hair. I would think after a year of use I would see some kind of change."
No. 4 Bond Maintenance™ Shampoo,3 / 5,I got this because my hairstylist recommended it get it after I did my hair a lava girl pink. Although the scent is amazing I do feel it is overrated and overpriced for the shampoo. I don’t feel like it made any difference just like my other shampoos I’ve tried.
No. 4 Bond Maintenance™ Shampoo,2 / 5,"I don't recommend this hair product at all. My stepmother uses it a lot, but on blonde hair, I don't recommend it very much with black hair better use other brands"
No. 4 Bond Maintenance™ Shampoo,5 / 5,Favorite shampoo. Wouldn’t buy anything else. I’ve been using the whole Olaplex system and I’ve been noticing my split ends are overall going away.
No. 4 Bond Maintenance™ Shampoo,5 / 5,"The complete restoration for my dry and damaged hair, I have heat damaged hair and this product is great for helping to add nourishment and shine"
No. 4 Bond Maintenance™ Shampoo,5 / 5,"Olaplex shampoo is great to treat damaged hair. Since the ingredients in both the Olaplex shampoo and conditioner are so stronger, your really only need to do your hair washing every 1-1/2 weeks farther apart."
No. 4 Bond Maintenance™ Shampoo,5 / 5,I use this shampoo and it has really done wonders on my previously damaged hair. I had it bleached many times over the years and this is what has helped it grow and bring back my natural hair!
No. 4 Bond Maintenance™ Shampoo,3 / 5,"I do not like this shampoo. I have long, thick and colored hair and this shampoo dried out my hair. Like my hair felt 'hard'. No, this is not for me while I love the other olaplex products."
No. 4 Bond Maintenance™ Shampoo,3 / 5,"Visually, the hair is more shiny, dense. Seal is felt at the roots of the hair, and along the length. The protruding hair is smoothed along the length. But is it worth paying more? In my opinion, no. As such, I did not notice hair restoration. Perhaps my hair is not damaged enough, and on a long-term blond, the difference would be obvious. But for myself, it’s better to buy shampoo cheaper, if there is no difference, then why overpay?"
No. 4 Bond Maintenance™ Shampoo,4 / 5,"This shampoo is decent but I don’t think I would repurchase. It lathers well and has a light floral scent, however I find that I need to wash my hair every ~2 days after washing with this. I prefer a stronger shampoo."
Head & Shoulders Dry Scalp Care with Almond Oil Anti-Dandruff 2-in-1,4 / 5,Perfect for the winter when you are struggling with dry scalp. The scent of this is amazing too! It doesn’t smell like your traditional dandruff shampoo which I like
Head & Shoulders Dry Scalp Care with Almond Oil Anti-Dandruff 2-in-1,4 / 5,"My husband uses this daily, & I tend to sneak it in at least once a week to try to keep any flakes away. It really works, & I love the almond scent. Sometimes, the tried and true products are just what you need."
Head & Shoulders Dry Scalp Care with Almond Oil Anti-Dandruff 2-in-1,5 / 5,"Does a great job soothing my scalp, I have a severely dry scalp and lots of dandruff and this product has been one of the most effective things I have tried!"
Head & Shoulders Dry Scalp Care with Almond Oil Anti-Dandruff 2-in-1,5 / 5,Smells good & leaves hair feeling clean! If my hair is feeling dirty or build up on it I use this and it does the job great. The price is very affordable! I don’t use it all the time but here and there for a deeper clean.
Head & Shoulders Dry Scalp Care with Almond Oil Anti-Dandruff 2-in-1,5 / 5,Got rid of my dandruff right away! Smells amazing! Very nice texture on my scalp. The packaging is very appealing to the naked eye. It is a great product.
Head & Shoulders Dry Scalp Care with Almond Oil Anti-Dandruff 2-in-1,5 / 5,"My daughter had a dry scalp , I bought Head & Shoulder for her . After few days , it’s got better , I like the smell almond , soft and fresh , she still keep using ."
Head & Shoulders Dry Scalp Care with Almond Oil Anti-Dandruff 2-in-1,4 / 5,"smells so so good!!! super cheap, and makes my hair soft as hell. super effective, but packaging is bland. i would definitely buy again. i heard products in this aren’t great though for the hair"
Head & Shoulders Dry Scalp Care with Almond Oil Anti-Dandruff 2-in-1,5 / 5,"My husband and I really like this shampoo, it helps clean and doesn't dry our hair, it smells very good and lasts a long time. The price is also just right to buy!"
Head & Shoulders Dry Scalp Care with Almond Oil Anti-Dandruff 2-in-1,5 / 5,This product’s effectiveness is phenomenal for all hair textures. The packaging is simple and easy to read. The scent is great for a product that does more.
Head & Shoulders Dry Scalp Care with Almond Oil Anti-Dandruff 2-in-1,5 / 5,Help keep scalp and hair hydrated with the addition of the almond oil! Perfect all in one product for a everyday dandruff shampoo! Great value for the price!
Head & Shoulders Dry Scalp Care with Almond Oil Anti-Dandruff 2-in-1,4 / 5,Excellent product that convinces. There is no need to pay extra for hair conditioner. It has a variety of scents. I personally prefer almond oil and aloe vera. We have other scents on the shelves for other family members to try.
Head & Shoulders Dry Scalp Care with Almond Oil Anti-Dandruff 2-in-1,5 / 5,This shampoo did great when my hair was so dry. The dandruff and dryness went away after just a few uses. I continued to use it until the bottle was gone. It saved my hair.
Head & Shoulders Dry Scalp Care with Almond Oil Anti-Dandruff 2-in-1,5 / 5,"I like the smell. This product cleans your scalp really well, but somebody has oily scalp and might not like this product because it takes your hair dry and clean in a few days"
Head & Shoulders Dry Scalp Care with Almond Oil Anti-Dandruff 2-in-1,5 / 5,"I used to have bad problems with dandruff. I started using head and shoulders dry scalp care and haven’t had an issue since. If I go a few days without it, I still get itchy and dry feeling, but as long as I use it regularly everything is great. And it smells good too. Will be using as long as I have hair to wash."
Head & Shoulders Dry Scalp Care with Almond Oil Anti-Dandruff 2-in-1,3 / 5,I like the scent and the feel of my hair after using this product. My dandruff issue improved initially but returned to how it was before after a period of time using this product.
Head & Shoulders Dry Scalp Care with Almond Oil Anti-Dandruff 2-in-1,3 / 5,great 2 in 1 shampoo works great for all hair types smells amazing and contains almond oil good value for money compared to other brands definitely helps dry scalp
